,Company size,Total views,Date,Impressions (total),Unique impressions (organic),Clicks (total),Reactions (total),Comments (total),Shares (total),Engagement rate (total),Industry,Total followers,Job function,Sponsored followers,Organic followers,Seniority,Location,Update title,Update type,Created date,Audience,Impressions,Clicks,Click through rate (CTR),Likes,Comments,Shares,Engagement rate,Content Type,Overview page views (desktop),Overview page views (mobile),Overview page views (total),Overview unique visitors (desktop),Overview unique visitors (mobile),Overview unique visitors (total),Jobs page views (desktop),Jobs page views (mobile),Jobs page views (total),Jobs unique visitors (desktop),Jobs unique visitors (mobile),Jobs unique visitors (total),Total page views (desktop),Total page views (mobile),Total page views (total),Total unique visitors (desktop),Total unique visitors (mobile),Total unique visitors (total)
0,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2-10,2768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11-50,2402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,51-200,2146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,201-500,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,501-1000,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1001-5000,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5001-10000,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10001+,6088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,,,,,,,,,,,,,,,,,,"15 days Challenge 👉 Microsoft Excel Crash Course + Data analytics virtual experience

Data Analytics skills have risen over the past 5 years and the trend isn't likely to stop anytime soon.

Data analysts aren't the only ones who need Data skills. The rise in Data and Analytics skills is not simply for more data scientists and analysts. 

Data literacy has become crucial across every department and role; nearly everyone from HR and Marketing to Sales and Customer support needs to have a solid foundation in Data and analytics to succeed in the modern workforce.

Enterprises are increasingly becoming more data-driven and requiring data analytics skills for employees in every part of the organization.

Students and Graduates who master Data and analytics have an advantage in their future careers.
 

To prepare the youth in Africa for the future of work, we have introducted a number of programs to help them acquire data skills; Career starters program in Data, Data Bootcamps and Hackathon etc.

Our team is passionate about bringing data skills to all students and professionals across Africa.

We are thrilled to announce that we have launched our 15 days challenge in Microsoft Excel and Data Analytics virtual experience. These programs are designed for Students and graduates in Africa to acquire practical skills in Excel and Analytics for free.


👉Microsoft Excel crash course and Data analytics virtual experience
https://lnkd.in/eM2KUjC


👉Data analytics Virtual Experience for those with background in Microsoft Excel
https://lnkd.in/e9Nk69v

Enroll for free or share with someone who may need this skill.

 #dataanalytics #microsoftexcel # #datascience",Organic,07/21/2021,All followers,1024.0,60.0,0.05859375,25.0,2.0,3.0,0.087890625,Article,,,,,,,,,,,,,,,,,,
1536,,,,,,,,,,,,,,,,,,"🕺We've got you! 

Learn how to transform  🎟️Data into 💡insights with our 4 days Bootcamp in Data Analytics and visualization with Power BI.

This course is designed to help you develop skills in Data Analytics and Visualization using Microsoft Power BI.

Core competencies you will develop in this Bootcamp

✔️ Data wrangling
✔️ Data Modeling
✔️ Data Analytics
✔️ Data visualization and storytelling
✔️ Applied AI/ML in Power BI


This program is also ideal for those who wants to become Certified in Microsoft Power BI.

Join us and get trained by Microsoft  Certified Data analysts and Trainers.

Benefits

✔️ Verifiable Digital Certificate and badge
✔️ HD Videos and Sample Dashboards
✔️ Mentoring and Coaching opportunity for career starters
✔️ Power BI Certification support

📌Classes are on weekends only

For enrollment or more information, visit bit.ly/bibootcamp

 #dataanalytics #powerbidesktop #dashboards",Organic,07/20/2021,All followers,1303.0,59.0,0.0452801212668418,25.0,5.0,5.0,0.0721412152051925,Image,,,,,,,,,,,,,,,,,,
1537,,,,,,,,,,,,,,,,,,"Dashboard Design with Microsoft #powerbidesktop .

You need to put a lot of thoughts into your Dashboard Design to bring your story to live.

 #microsoft #powerbi #dataanalytics ",Organic,07/17/2021,All followers,808.0,37.0,0.0457920804619789,15.0,0.0,0.0,0.0643564388155937,Reshare,,,,,,,,,,,,,,,,,,
1538,,,,,,,,,,,,,,,,,,"🌠Great News! We are thrilled to announce that we will be having the second edition of our guided project on Designing impactful Dashboard with Modern Excel.

In this guided project, you'll learn how to:

👉 Analyze and visualize Data using Microsoft Excel to design effective dashboard for your stakeholders. The era of boring and static Reports and Dashboards in Excel is over. 

👉 Design dynamic and insightful Dashboard that gets updated with a click of a button. 

👉Automate your reporting and analysis in Excel and boost your productivity.

👉 Design effective dashboard that spark interest and get attention needed from stakeholders.

Enroll Now 👉bit.ly/modernexcel
Registration closes on 16th July. 

Date : Saturday, 17th July,2021
Time : 9:00am (GMT)
Duration: 4 hours
Mode : Live training(Zoom)
Training Cost: GHC 249/ $42
   
 #microsoft #dashboards #dataanalytics ",Organic,07/13/2021,All followers,629.0,21.0,0.0333863273262977,15.0,0.0,3.0,0.0620031803846359,Image,,,,,,,,,,,,,,,,,,
1539,,,,,,,,,,,,,,,,,,"Using Power BI Report tooltip is an elegent and super powerful way to provide additional insights to your users.

You can create visually rich report tooltip that pops up when your users hover over your power BI Visuals.

In this short video, you'll learn how to create and configure Power BI tooltip that provides insights when your user hover over the visuals in your Power BI Reports and Dashboards.

 #powerbi #analytics #powerbidesktop ",Organic,07/12/2021,All followers,431.0,15.0,0.034802783280611,10.0,0.0,2.0,0.0626450106501579,Video,,,,,,,,,,,,,,,,,,
1540,,,,,,,,,,,,,,,,,,"We had a great time this morning with our cherished Students undertaking our Data analytics and Business Intelligence Bootcamp. 

They learned how to query and analyze data using Structured Query Language(SQL). 

SQL is one of the key skills companies look out for when hiring Business Intelligence Professionals, Data analysts and Data engineers. 

We want to thank our instructor Robert Amanor-boadu and our students for the amazing experience today. 

We are raising world-class Data analysts and BI Professionals who will transform Businesses with Data.
#dataanalytics #datascience #bigdata",Organic,07/10/2021,All followers,1836.0,158.0,0.0860566422343254,44.0,1.0,5.0,0.1132897585630416,Image,,,,,,,,,,,,,,,,,,
1541,,,,,,,,,,,,,,,,,,"🗓️ Happening this weekend: Mastering Data analytics with SQL

Master the most in-demand skill and advance your career in Data and Analytics.

Much of the World's data resides on Databases. Learn how to query and extract data from Databases using SQL, one of the most in-demand and popular language for Data analytics and Data science. 


Register today for a 40% discount. 

visit 👉bit.ly/bianalyst

For information, call or WhatsApp +233 54 123 9290

 #datascience # #analytics ",Organic,07/06/2021,All followers,1015.0,25.0,0.0246305409818887,27.0,0.0,2.0,0.0532019697129726,Image,,,,,,,,,,,,,,,,,,
1542,,,,,,,,,,,,,,,,,,"🎉🎉🎉 Introducing our first Guided Project - Impactful Dashboard Design with Microsoft Excel

In this Guided Project, our Lead Instructor Thomas Festus Cudjoe will take you through how to design compelling Dashboard using Microsoft Excel, Though we will use Excel in the project, the skills you will learn can be applied to any tool including #powerbi  and #tableau.

This Guided Project is designed to enable you bring your data to life and use it to tell compelling story to your audience with emphasis on dashboard designing using Microsoft Excel .

Visit https://lnkd.in/e7Ybnd6 to learn more and register.

#powerbidesktop #dashboards # #datascience",Organic,07/03/2021,All followers,1362.0,38.0,0.0279001463204622,26.0,2.0,4.0,0.0513950064778327,Video,,,,,,,,,,,,,,,,,,
1543,,,,,,,,,,,,,,,,,,"Modern Excel for Excel users online course (July 50% discount)

Learn and upskill in Modern Excel with our July 50% discount.

In this course, you will learn how to build interactive and dynamic dashboards and reports using Excel and Power BI together.

You'll learn:

• How to connect, clean and transform data using Power Query
• How to perform advanced calculations using DAX
• How to analyze and visualize Data using Pivotables and Charts
• How to use Excel and Power BI to develop visually impactful dashboards.

You'll also earn a verifiable digital certificate after successful completion of the course.

Enroll today and enjoy 50% discount (Valid till 15.07.2021)

Enroll 👉 https://lnkd.in/ehCP2bD

 #datascience #msexcel #powerbi #dashboards #powerbidesktop
",Organic,07/02/2021,All followers,731.0,20.0,0.0273597817867994,20.0,1.0,7.0,0.0656634718179702,Article,,,,,,,,,,,,,,,,,,
1544,,,,,,,,,,,,,,,,,,"🕺Become a Business Intelligence Analyst

Are you someone who is passionate about working with complex datasets and loves to turn data into actionable insights to answer strategic business questions?

Then Business Intelligence is a career option worth exploring.

🕺Business Intelligence (BI) Analysts leverage data and analytical tools to help drive effective business decisions. They help businesses see and understand their data by designing visually interactive and actionable dashboards using tools such as Power BI and Tableau.

🕺BI analysts have the ability to translate business requirements into analytical insights combining technology and innovation to organize data and enable insights to drive business decisions.

🤔What's required to become a BI Analyst:

• Experience with databases queries ( SQL coding and analysis)
• Familiarity with data visualization tools like Power BI and Tableau
• Understanding of data warehousing and data modeling
• Very strong analytical, verbal and written communication skills
 
Join our accelerated 9 weeks Bootcamp in Business Intelligence today and become a BI Analyst. 

Register 👉bit.ly/bianalyst

 #dataanalytics #datascienc",Organic,06/23/2021,All followers,1055.0,27.0,0.025592416524887,20.0,0.0,5.0,0.0492890998721122,Document,,,,,,,,,,,,,,,,,,
1545,,,,,,,,,,,,,,,,,,"🎉🎉🎉New Program Spotlight

9 weeks Online Business Intelligence Bootcamp.

Do you want to kickstart your  career as a BI analyst, Business analyst or Data analyst?

Then join this cohort-based online Business Intelligence Bootcamp with Tableau and Power BI.

During the Bootcamp, you'll learn how to extract complex data from databases and translate those data into actionable insights using Tableau and Microsoft Power BI.

You'll also learn how to develop automated and self-service BI solutions using Modern Excel(Power Query, PowerPivot, Power BI) and Tableau.

Register today for a 50% discount. bit.ly/bianalyst

Course details:
Starting 03.07.2021
Duration : 9 weeks
Mode : Online live Instructor-led. 

Register today to redeem your special discount
bit.ly/bianalyst

 #powerbidesktop #tableau #sql
",Organic,06/18/2021,All followers,2150.0,83.0,0.0386046506464481,10.0,0.0,0.0,0.0432558134198188,Document,,,,,,,,,,,,,,,,,,
1546,,,,,,,,,,,,,,,,,,"🎉🎉🎉New Program Spotlight

9 weeks Online Business Intelligence Bootcamp.

Do you want to kickstart your  career as a BI analyst, Business analyst or Data analyst?

Then join this cohort-based online Business Intelligence Bootcamp with Tableau and Power BI.

During the Bootcamp, you'll learn how to extract complex data from databases and translate those data into actionable insights using Tableau and Microsoft Power BI.

You'll also learn how to develop automated and self-service BI solutions using Modern Excel(Power Query, PowerPivot, Power BI) and Tableau.

Register today for a 50% discount. bit.ly/bianalyst

Course details:
Starting 03.07.2021
Duration : 9 weeks
Mode : Online live Instructor-led. 

Register today to redeem your special discount
bit.ly/bianalyst

 #powerbidesktop #tableau #sql",Organic,06/18/2021,All followers,1515.0,66.0,0.0435643568634986,18.0,1.0,4.0,0.0587458759546279,Document,,,,,,,,,,,,,,,,,,
1547,,,,,,,,,,,,,,,,,,"Do you want to kickstart your career in Data analytics?


Our Data Community is one of the best places to learn Data analytics.

Why you should choose FestMan™ Data School.

• Learn the most popular and the key tools analysts use to support data driven decisions. Microsoft Excel, SQL, Power BI and Python.

• Learn key soft skills you need to succeed as analyst. Asking right questions, problem solving, communication skills and design thinking.

• Learn how to create a marketable Data analyst resume.

• Learn how to build a strong LinkedIn presence and network with other professionals.

• Build a strong project portfolio through Capstones, Data challenges and a final Datathon.

Watch our first session here: https://lnkd.in/gRjfSVt 

Join us this Saturday. Call 0541239290 or send us a dm via Thomas Festus Cudjoe

#dataanalytics #python #powerbidesktop ",Organic,06/10/2021,All followers,964.0,73.0,0.075726144015789,25.0,0.0,7.0,0.1089211627840995,Image,,,,,,,,,,,,,,,,,,
1548,,,,,,,,,,,,,,,,,,"How to protect and finalize your Dashboard in Microsoft Excel

After putting all the time into creating your reports or dashboard in Excel, you need to ensure that the report is protected from other users.

In this video, our lead instructor Thomas Festus Cudjoe shared some of the ways you can clean up and protect your final Dashboard in Excel.


This video is part of our Modern Excel for Data Analyst Course: https://lnkd.in/euGT7Zv

#microsoft #data #powerbidesktop ",Organic,06/05/2021,All followers,628.0,26.0,0.0414012745022773,7.0,0.0,0.0,0.0525477714836597,Reshare,,,,,,,,,,,,,,,,,,
1549,,,,,,,,,,,,,,,,,,"We believe that there are amazing resources online you can use to prepare and launch your career in Data Science and Analytics.

Finding the right resources online remains one of the challenge we all face. We jump from one online course to another wasting valuable time finding the right platform and resources.

Technology is changing the world at a faster pace so you need to learn as quickly as possible to remain competitive.

🤔To learn quickly and fast track your career, you need to join a learning community or a cohort-based learning platform.

👉Our Bootcamps are cohort-based which allows you to learn Premium Digital skills with your colleagues and other professionals with guidance from our seasoned Instructors.

👍We provide you with cutting edge learning platform where you can access all the recorded videos and resources. https://hub.festman.io

👉You will also get opportunity to build your portfolio and network with other professionals through Capstones and Data Hackathons. Last month, we launched our first Data Hackathon with over 4K participants from 74 countries.

👉We also encourage and support our students to take global Certification programs such as DA-100.
 

Enrol in our Data Analytics Bootcamp https://lnkd.in/eANdb7u
 #datascience #analytics #powerbidesktop",Organic,06/03/2021,All followers,1027.0,60.0,0.0584225915372371,31.0,0.0,4.0,0.092502437531948,Image,,,,,,,,,,,,,,,,,,
